timestamp	measurement_dsc	pi_value1	plant_name
2019-07-09 00:00:00	desodorizado_calcio_ppm	2.13	Primavera do Leste
2019-08-09 00:00:00	desodorizado_calcio_ppm	1.13	Primavera do Leste
2019-09-09 00:00:00	desodorizado_calcio_ppm	1.24	Primavera do Leste
2019-10-09 00:00:00	desodorizado_calcio_ppm	1.89	Primavera do Leste
2019-11-09 00:00:00	desodorizado_calcio_ppm	1.43	Primavera do Leste
2019-12-09 00:00:00	desodorizado_calcio_ppm	1.74	Primavera do Leste
2019-09-13 00:00:00	desodorizado_calcio_ppm	1.64	Primavera do Leste
2019-09-14 00:00:00	desodorizado_calcio_ppm	2.96	Primavera do Leste
2019-09-15 00:00:00	desodorizado_calcio_ppm	2.32	Primavera do Leste
2019-09-16 00:00:00	desodorizado_calcio_ppm	2.61	Primavera do Leste
2019-09-17 00:00:00	desodorizado_calcio_ppm	2.96	Primavera do Leste
2019-09-18 00:00:00	desodorizado_calcio_ppm	2.97	Primavera do Leste
2019-09-21 00:00:00	desodorizado_calcio_ppm	2.17	Primavera do Leste
2019-09-22 00:00:00	desodorizado_calcio_ppm	3.74	Primavera do Leste
2019-09-25 00:00:00	desodorizado_calcio_ppm	2.03	Primavera do Leste
2019-09-26 00:00:00	desodorizado_calcio_ppm	2.91	Primavera do Leste
2019-09-27 00:00:00	desodorizado_calcio_ppm	3.03	Primavera do Leste
2019-09-28 00:00:00	desodorizado_calcio_ppm	3.14	Primavera do Leste
2019-09-30 00:00:00	desodorizado_calcio_ppm	3.07	Primavera do Leste
2019-02-10 00:00:00	desodorizado_calcio_ppm	1.13	Primavera do Leste
2019-03-09 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-04-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-05-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-06-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-07-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-08-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-20 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-21 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-22 00:00:00	desodorizado_calcio_ppm	1.01	Primavera do Leste
2019-10-23 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-24 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-25 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-28 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-29 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-31 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-01-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-08-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-09-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-10-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-13 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-14 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-15 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-20 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-21 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-22 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-23 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-02-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-03-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-04-12 00:00:00	desodorizado_calcio_ppm	1.21	Primavera do Leste
2019-05-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-06-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-07-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-08-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-11-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-14 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-15 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-20 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-21 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-22 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-24 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-24 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-28 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-29 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2019-12-31 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-01 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-01 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-01 00:00:00	desodorizado_calcio_ppm	2.64	Primavera do Leste
2020-04-01 00:00:00	desodorizado_calcio_ppm	3.33	Primavera do Leste
2020-05-01 00:00:00	desodorizado_calcio_ppm	4.19	Primavera do Leste
2020-06-01 00:00:00	desodorizado_calcio_ppm	3.6	Primavera do Leste
2020-08-01 00:00:00	desodorizado_calcio_ppm	3.16	Primavera do Leste
2020-09-01 00:00:00	desodorizado_calcio_ppm	2.21	Primavera do Leste
2019-10-01 00:00:00	desodorizado_calcio_ppm	1.62	Primavera do Leste
2020-11-01 00:00:00	desodorizado_calcio_ppm	3.6	Primavera do Leste
2020-12-01 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-25 00:00:00	desodorizado_calcio_ppm	1.25	Primavera do Leste
2020-01-26 00:00:00	desodorizado_calcio_ppm	1.47	Primavera do Leste
2020-01-27 00:00:00	desodorizado_calcio_ppm	1.29	Primavera do Leste
2020-01-28 00:00:00	desodorizado_calcio_ppm	2.26	Primavera do Leste
2020-01-29 00:00:00	desodorizado_calcio_ppm	1.86	Primavera do Leste
2020-01-30 00:00:00	desodorizado_calcio_ppm	2.43	Primavera do Leste
2020-01-31 00:00:00	desodorizado_calcio_ppm	3.47	Primavera do Leste
2020-01-02 00:00:00	desodorizado_calcio_ppm	3.59	Primavera do Leste
2020-02-02 00:00:00	desodorizado_calcio_ppm	4.56	Primavera do Leste
2020-03-02 00:00:00	desodorizado_calcio_ppm	3.58	Primavera do Leste
2020-04-02 00:00:00	desodorizado_calcio_ppm	3.21	Primavera do Leste
2020-05-02 00:00:00	desodorizado_calcio_ppm	4.03	Primavera do Leste
2020-06-02 00:00:00	desodorizado_calcio_ppm	6.12	Primavera do Leste
2020-07-02 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-02 00:00:00	desodorizado_calcio_ppm	1.56	Primavera do Leste
2020-09-02 00:00:00	desodorizado_calcio_ppm	1.76	Primavera do Leste
2020-10-02 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-11-02 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-02 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-13 00:00:00	desodorizado_calcio_ppm	1.03	Primavera do Leste
2020-02-14 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-15 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-17 00:00:00	desodorizado_calcio_ppm	1.22	Primavera do Leste
2020-02-18 00:00:00	desodorizado_calcio_ppm	3.3	Primavera do Leste
2020-02-19 00:00:00	desodorizado_calcio_ppm	1.07	Primavera do Leste
2020-02-20 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-21 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-23 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-25 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-28 00:00:00	desodorizado_calcio_ppm	1.73	Primavera do Leste
2020-02-29 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-03 00:00:00	desodorizado_calcio_ppm	1.33	Primavera do Leste
2020-02-03 00:00:00	desodorizado_calcio_ppm	3.78	Primavera do Leste
2020-03-03 00:00:00	desodorizado_calcio_ppm	1.97	Primavera do Leste
2020-04-03 00:00:00	desodorizado_calcio_ppm	1.5	Primavera do Leste
2020-05-03 00:00:00	desodorizado_calcio_ppm	1.36	Primavera do Leste
2020-06-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-11-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-03 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-16 00:00:00	desodorizado_calcio_ppm	1.21	Primavera do Leste
2020-03-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-20 00:00:00	desodorizado_calcio_ppm	1.95	Primavera do Leste
2020-03-21 00:00:00	desodorizado_calcio_ppm	3.22	Primavera do Leste
2020-03-22 00:00:00	desodorizado_calcio_ppm	2.27	Primavera do Leste
2020-03-23 00:00:00	desodorizado_calcio_ppm	2.46	Primavera do Leste
2020-03-24 00:00:00	desodorizado_calcio_ppm	2.86	Primavera do Leste
2020-03-25 00:00:00	desodorizado_calcio_ppm	1.15	Primavera do Leste
2020-03-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-27 00:00:00	desodorizado_calcio_ppm	1.37	Primavera do Leste
2020-03-28 00:00:00	desodorizado_calcio_ppm	2.23	Primavera do Leste
2020-03-29 00:00:00	desodorizado_calcio_ppm	1.5	Primavera do Leste
2020-03-30 00:00:00	desodorizado_calcio_ppm	1.8	Primavera do Leste
2020-03-31 00:00:00	desodorizado_calcio_ppm	2.03	Primavera do Leste
2020-01-04 00:00:00	desodorizado_calcio_ppm	2.28	Primavera do Leste
2020-02-04 00:00:00	desodorizado_calcio_ppm	1.78	Primavera do Leste
2020-03-04 00:00:00	desodorizado_calcio_ppm	1.13	Primavera do Leste
2020-04-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-04 00:00:00	desodorizado_calcio_ppm	1.38	Primavera do Leste
2020-09-04 00:00:00	desodorizado_calcio_ppm	1.49	Primavera do Leste
2020-10-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-11-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-04 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-13 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-14 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-15 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-16 00:00:00	desodorizado_calcio_ppm	1.17	Primavera do Leste
2020-04-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-20 00:00:00	desodorizado_calcio_ppm	1.55	Primavera do Leste
2020-04-21 00:00:00	desodorizado_calcio_ppm	1.44	Primavera do Leste
2020-04-22 00:00:00	desodorizado_calcio_ppm	1.51	Primavera do Leste
2020-04-23 00:00:00	desodorizado_calcio_ppm	1.47	Primavera do Leste
2020-04-25 00:00:00	desodorizado_calcio_ppm	1.78	Primavera do Leste
2020-04-30 00:00:00	desodorizado_calcio_ppm	1.77	Primavera do Leste
2020-01-05 00:00:00	desodorizado_calcio_ppm	1.29	Primavera do Leste
2020-02-05 00:00:00	desodorizado_calcio_ppm	2.61	Primavera do Leste
2020-02-05 00:00:00	desodorizado_calcio_ppm	2.24	Primavera do Leste
2020-03-05 00:00:00	desodorizado_calcio_ppm	1.63	Primavera do Leste
2020-04-05 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-05 00:00:00	desodorizado_calcio_ppm	1.51	Primavera do Leste
2020-06-05 00:00:00	desodorizado_calcio_ppm	1.56	Primavera do Leste
2020-07-05 00:00:00	desodorizado_calcio_ppm	2.71	Primavera do Leste
2020-08-05 00:00:00	desodorizado_calcio_ppm	2.58	Primavera do Leste
2020-09-05 00:00:00	desodorizado_calcio_ppm	2.18	Primavera do Leste
2020-10-05 00:00:00	desodorizado_calcio_ppm	1.91	Primavera do Leste
2020-11-05 00:00:00	desodorizado_calcio_ppm	1.83	Primavera do Leste
2020-12-05 00:00:00	desodorizado_calcio_ppm	1.51	Primavera do Leste
2020-05-13 00:00:00	desodorizado_calcio_ppm	1.45	Primavera do Leste
2020-05-14 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-15 00:00:00	desodorizado_calcio_ppm	1.13	Primavera do Leste
2020-05-16 00:00:00	desodorizado_calcio_ppm	1.11	Primavera do Leste
2020-05-17 00:00:00	desodorizado_calcio_ppm	1.05	Primavera do Leste
2020-05-18 00:00:00	desodorizado_calcio_ppm	1.51	Primavera do Leste
2020-05-19 00:00:00	desodorizado_calcio_ppm	1.34	Primavera do Leste
2020-05-20 00:00:00	desodorizado_calcio_ppm	1.55	Primavera do Leste
2020-05-21 00:00:00	desodorizado_calcio_ppm	1.35	Primavera do Leste
2020-05-22 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-05-23 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-24 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-25 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-26 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-05-28 00:00:00	desodorizado_calcio_ppm	1.08	Primavera do Leste
2020-05-29 00:00:00	desodorizado_calcio_ppm	1.15	Primavera do Leste
2020-05-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-31 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-06 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-06 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-06 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-06 00:00:00	desodorizado_calcio_ppm	1.06	Primavera do Leste
2020-05-06 00:00:00	desodorizado_calcio_ppm	1.27	Primavera do Leste
2020-07-06 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-13 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-17 00:00:00	desodorizado_calcio_ppm	2.32	Primavera do Leste
2020-06-18 00:00:00	desodorizado_calcio_ppm	2.18	Primavera do Leste
2020-06-19 00:00:00	desodorizado_calcio_ppm	2.31	Primavera do Leste
2020-06-20 00:00:00	desodorizado_calcio_ppm	2.01	Primavera do Leste
2020-06-21 00:00:00	desodorizado_calcio_ppm	1.25	Primavera do Leste
2020-06-22 00:00:00	desodorizado_calcio_ppm	3.49	Primavera do Leste
2020-06-23 00:00:00	desodorizado_calcio_ppm	2.43	Primavera do Leste
2020-06-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-28 00:00:00	desodorizado_calcio_ppm	1.13	Primavera do Leste
2020-06-29 00:00:00	desodorizado_calcio_ppm	1.15	Primavera do Leste
2020-06-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-07 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-07 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-07 00:00:00	desodorizado_calcio_ppm	1.06	Primavera do Leste
2020-04-07 00:00:00	desodorizado_calcio_ppm	1.41	Primavera do Leste
2020-12-07 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-13 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-14 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-07-15 00:00:00	desodorizado_calcio_ppm	1.29	Primavera do Leste
2020-07-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-20 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-21 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-22 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-23 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-24 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-25 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-08 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-08 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-11-08 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-08 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-13 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-14 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-15 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-19 00:00:00	desodorizado_calcio_ppm	1.33	Primavera do Leste
2020-08-20 00:00:00	desodorizado_calcio_ppm	1.17	Primavera do Leste
2020-08-21 00:00:00	desodorizado_calcio_ppm	1.43	Primavera do Leste
2020-08-29 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-30 00:00:00	desodorizado_calcio_ppm	1.19	Primavera do Leste
2020-08-31 00:00:00	desodorizado_calcio_ppm	1.42	Primavera do Leste
2020-01-09 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-02-09 00:00:00	desodorizado_calcio_ppm	1.02	Primavera do Leste
2020-03-09 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-04-09 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-09 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-09 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-09 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-10-09 00:00:00	desodorizado_calcio_ppm	1.2	Primavera do Leste
2020-11-09 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-12-09 00:00:00	desodorizado_calcio_ppm	1.15	Primavera do Leste
2020-09-13 00:00:00	desodorizado_calcio_ppm	1.04	Primavera do Leste
2020-09-14 00:00:00	desodorizado_calcio_ppm	1.15	Primavera do Leste
2020-09-15 00:00:00	desodorizado_calcio_ppm	1.32	Primavera do Leste
2020-09-16 00:00:00	desodorizado_calcio_ppm	1.35	Primavera do Leste
2020-09-17 00:00:00	desodorizado_calcio_ppm	1.28	Primavera do Leste
2020-09-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-20 00:00:00	desodorizado_calcio_ppm	1.01	Primavera do Leste
2020-09-21 00:00:00	desodorizado_calcio_ppm	1.43	Primavera do Leste
2020-09-22 00:00:00	desodorizado_calcio_ppm	1.34	Primavera do Leste
2020-09-23 00:00:00	desodorizado_calcio_ppm	0.87	Primavera do Leste
2020-09-24 00:00:00	desodorizado_calcio_ppm	1.08	Primavera do Leste
2020-09-25 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-28 00:00:00	desodorizado_calcio_ppm	1.09	Primavera do Leste
2020-09-29 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-09-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-10 00:00:00	desodorizado_calcio_ppm	1.35	Primavera do Leste
2020-03-09 00:00:00	desodorizado_calcio_ppm	1.3	Primavera do Leste
2020-04-10 00:00:00	desodorizado_calcio_ppm	1.85	Primavera do Leste
2020-05-10 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-10 00:00:00	desodorizado_calcio_ppm	1.02	Primavera do Leste
2020-07-10 00:00:00	desodorizado_calcio_ppm	4.19	Primavera do Leste
2020-08-10 00:00:00	desodorizado_calcio_ppm	6.62	Primavera do Leste
2020-09-10 00:00:00	desodorizado_calcio_ppm	4.34	Primavera do Leste
2020-10-10 00:00:00	desodorizado_calcio_ppm	5.18	Primavera do Leste
2020-11-10 00:00:00	desodorizado_calcio_ppm	1.65	Primavera do Leste
2020-12-10 00:00:00	desodorizado_calcio_ppm	1.37	Primavera do Leste
2020-10-13 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-14 00:00:00	desodorizado_calcio_ppm	3.63	Primavera do Leste
2020-10-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-26 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-27 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-28 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-29 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-31 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-02-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-05-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-06-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-07-11 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-08-11 00:00:00	desodorizado_calcio_ppm	1.25	Primavera do Leste
2020-09-11 00:00:00	desodorizado_calcio_ppm	1.62	Primavera do Leste
2020-11-26 00:00:00	desodorizado_calcio_ppm	1.12	Primavera do Leste
2020-11-30 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-01-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-03-12 00:00:00	desodorizado_calcio_ppm	1.73	Primavera do Leste
2020-06-12 00:00:00	desodorizado_calcio_ppm	1.05	Primavera do Leste
2020-07-12 00:00:00	desodorizado_calcio_ppm	1.81	Primavera do Leste
2020-08-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-10-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-11-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-12 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-15 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-16 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-17 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-18 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-19 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-20 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-21 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-22 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-23 00:00:00	desodorizado_calcio_ppm	1	Primavera do Leste
2020-12-26 00:00:00	desodorizado_calcio_ppm	1.41	Primavera do Leste
2020-12-27 00:00:00	desodorizado_calcio_ppm	1.3	Primavera do Leste
2020-12-28 00:00:00	desodorizado_calcio_ppm	1.55	Primavera do Leste
2020-12-29 00:00:00	desodorizado_calcio_ppm	1.26	Primavera do Leste
2021-02-01 00:00:00	desodorizado_calcio_ppm	3.42	Primavera do Leste
2021-03-01 00:00:00	desodorizado_calcio_ppm	1.84	Primavera do Leste
2021-04-01 00:00:00	desodorizado_calcio_ppm	2.96	Primavera do Leste
2021-05-01 00:00:00	desodorizado_calcio_ppm	10.04	Primavera do Leste
2021-06-01 00:00:00	desodorizado_calcio_ppm	9.52	Primavera do Leste
2021-01-29 00:00:00	desodorizado_calcio_ppm	4.5	Primavera do Leste
2021-01-30 00:00:00	desodorizado_calcio_ppm	8.65	Primavera do Leste
2021-06-02 00:00:00	desodorizado_calcio_ppm	4.3	Primavera do Leste
2021-07-02 00:00:00	desodorizado_calcio_ppm	4.66	Primavera do Leste
2021-07-02 00:00:00	desodorizado_calcio_ppm	4.66	Primavera do Leste
